"id","route_name","route_link","busname","bustype","departing_time","duration","reaching_time","star_rating","price","seats_available"
4502,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan(Maa Chandi)","A/C Push Back (2+3)","","04h 35m","",2.7,"270.00",35
4503,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","04h 10m","",4.1,"297.00",31
4504,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(SANTOSH)","A/C Seater / Sleeper (2+2)","","04h 35m","",3.4,"252.00",29
4505,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(SNEHA GOLD)","AC Seater (2+3)","","04h 50m","",3.2,"243.00",46
4506,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","04h 35m","",3.2,"243.00",31
4507,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","04h 40m","",3.3,"243.00",36
4508,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba (Santosh)","AC Seater (2+3)","","04h 40m","",2.9,"243.00",36
4509,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba","AC Seater (2+3)","","04h 30m","",1.9,"243.00",36
4510,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba","A/C Seater Push Back (2+3)","","04h 45m","",2.5,"243.00",25
4511,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 45m","",2.2,"238.00",26
4512,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan - Parameswar","A/C Seater (2+3)","","04h 40m","",2.4,"270.00",36
4513,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Subhadip Travels(Jagannath)","A/C Executive (2+3)","","04h 45m","",4.2,"225.00",31
4514,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Subhadip Travels(Kojagor)","A/C Seater (2+3)","","04h 45m","",4.2,"225.00",36
4515,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Subhadip Travels(Narayan)","A/C Executive (2+3)","","04h 40m","",4.2,"225.00",60
4516,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Narayani)","A/C Seater (2+3)","","04h 40m","",2.8,"270.00",51
4517,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","Non AC Seater (2+3)","","04h 40m","",2.7,"270.00",46
4518,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","04h 30m","",2.7,"270.00",36
4519,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+2)","","05h 10m","",2.5,"285.00",26
4520,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan(Atithi)","A/C Seater (2+3)","","05h 00m","",2.9,"270.00",41
4521,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Snemita)","AC Seater (2+3)","","04h 20m","",3.5,"338.00",31
4522,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 00m","",1.4,"238.00",26
4523,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan(SHINJINI)","A/C Seater (2+3)","","04h 30m","",2.5,"270.00",30
4524,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 20m","",2.1,"285.00",31
4525,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+3)","","04h 40m","",2.3,"378.00",0
4526,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","05h 20m","",2.2,"333.00",0
4527,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Monikanchan Bus Service","A/C Seater (2+3)","","04h 20m","",2.8,"338.00",7
4528,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Snemita)","AC Seater (2+3)","","04h 40m","",3.2,"270.00",20
4529,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan(Snemita)","AC Seater (2+3)","","04h 40m","",2.9,"270.00",41
4530,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (SHINJINI)","A/C Seater (2+3)","","04h 30m","",2.4,"270.00",24
4531,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 10m","",1.8,"320.00",0
4532,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Sagar Kanya)","AC Seater (2+3)","","04h 35m","",1.8,"270.00",41
4533,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 30m","",2.1,"270.00",26
4534,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan (Maity Motor)","AC Seater (2+3)","","04h 30m","",1.5,"270.00",41
4535,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","04h 25m","",2.1,"338.00",56
4536,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Maa Chandi)","A/C Executive (2+3)","","04h 35m","",2.9,"270.00",26
4537,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Haimanti Bus Service","AC Seater (2+3)","","05h 15m","",2.8,"240.00",20
4538,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Angel)","AC Seater (2+3)","","04h 40m","",1.8,"320.00",18
4539,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan (Lokenath)","AC Seater (2+3)","","04h 40m","",2.4,"270.00",41
4540,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Travels","A/C Seater / Sleeper (2+2)","","04h 25m","",1.5,"450.00",20
4541,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","A/C Seater / Sleeper (2+2)","","04h 40m","",3.4,"378.00",57
4542,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+2)","","04h 45m","",2.8,"320.00",28
4543,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Sagufta Travels(Atithi)","A/C Seater Push Back (2+3)","","04h 55m","",2.2,"291.00",20
4544,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (ANGEL)","AC Seater (2+2)","","04h 30m","",1.8,"320.00",21
4545,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Monikanchan Bus Service","A/C Seater (2+3)","","04h 10m","",3.5,"338.00",54
4546,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan (Tejas)","A/C Executive (2+3)","","04h 30m","",2.7,"270.00",41
4547,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","A/C Executive (2+3)","","04h 35m","",2.7,"288.00",60
4548,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Sree Jagannath Travels","A/C Seater Push Back (2+3)","","04h 30m","",1.2,"250.00",29
4549,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","05h 00m","",2.8,"333.00",0
4550,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Basu Travels","A/C Seater Push Back (2+3)","","05h 00m","",2.6,"319.00",30
4551,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Basu Travels","A/C Seater Push Back (2+3)","","05h 05m","",2.6,"319.00",30
4552,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","05h 05m","",3.1,"319.00",31
4553,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba","AC Seater (2+3)","","04h 30m","",2.4,"333.00",41
4554,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Arunita Paribahan","A/C Seater (2+3)","","04h 30m","",2,"270.00",31
4555,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","04h 50m","",3.2,"315.00",11
4556,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","04h 39m","",2.4,"270.00",40
4557,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan (Anuska)","A/C Push Back (2+3)","","04h 30m","",1.7,"270.00",41
4558,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 40m","",2.9,"270.00",36
4559,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","A/C Seater (2+3)","","04h 30m","",2.1,"333.00",0
4560,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Sagar Kanya)","AC Seater (2+3)","","04h 30m","",2.8,"270.00",41
4561,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Jackson)","AC Seater (2+2)","","04h 35m","",2.9,"320.00",20
4562,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 50m","",3.2,"300.00",18
4563,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Vishwakarma Travels","AC Seater (2+3)","","04h 50m","",4.3,"380.00",30
4564,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Arunita Paribahan","A/C Seater (2+3)","","04h 55m","",1.7,"333.00",0
4565,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 35m","",2.7,"270.00",24
4566,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (City)","AC Seater (2+3)","","04h 25m","",2.9,"320.00",20
4567,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan(Jackson)","A/C Push Back (2+3)","","05h 05m","",1.5,"270.00",40
4568,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (CHOWDHURY)","AC Seater (2+2)","","04h 30m","",2.5,"423.00",23
4569,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 25m","",4.4,"349.00",25
4570,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","A/C Seater (2+3)","","04h 00m","",1.7,"270.00",30
4571,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Rudraksha City Service","A/C Seater (2+3)","","04h 20m","",2.9,"300.00",60
4572,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 50m","",3,"300.00",61
4573,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (ANGEL)","A/C Seater Push Back (2+2)","","04h 50m","",2.8,"320.00",23
4574,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","A/C Seater (2+3)","","04h 50m","",2.7,"270.00",36
4575,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Basu Travels","A/C Seater Push Back (2+3)","","05h 00m","",1.9,"335.00",30
4576,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan( Haimanti)","A/C Seater Push Back (2+3)","","04h 30m","",2.7,"270.00",41
4577,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","05h 00m","",2.1,"335.00",36
4578,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Chowdhury)","AC Seater (2+2)","","04h 40m","",1.5,"333.00",24
4579,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 40m","",2.9,"333.00",25
4580,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba","A/C Seater Push Back (2+3)","","04h 30m","",2.9,"333.00",20
4581,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Travels","A/C Seater / Sleeper (2+1)","","04h 29m","",1.6,"450.00",42
4582,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Subhadip Travels(Jahnabi)","A/C Executive (2+3)","","04h 45m","",4.2,"288.00",46
4583,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aniruddha Travels","NON A/C Seater Push Back (2+3) (2+3)","","04h 50m","",1,"270.00",30
4584,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Arunita Paribahan","AC Seater (2+2)","","04h 40m","",2,"320.00",21
4585,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Bus Service","A/C Seater / Sleeper (2+2)","","05h 00m","",1.2,"550.00",0
4586,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 50m","",3.1,"319.00",61
4587,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","SANTOSH BUS SERVICE","A/C Seater / Sleeper (2+2)","","04h 10m","",2.5,"350.00",22
4588,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Subhadip Travels(Jagannath)","A/C Executive (2+3)","","04h 55m","",4.2,"378.00",31
4589,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","A/C Seater Push Back (2+3)","","04h 35m","",2.7,"378.00",41
4590,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","A/C Seater Push Back (2+3)","","04h 30m","",2.7,"378.00",26
4591,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Sagufta Travels(Atithi)","A/C Seater Push Back (2+3)","","05h 05m","",2.2,"291.00",20
4592,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","04h 35m","",2.7,"378.00",30
4593,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Bus Service","Non AC Seater (2+3)","","05h 40m","",1.1,"350.00",54
4594,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Samanta Travels","NON A/C Seater (2+3)","","05h 00m","",3.2,"199.00",61
4595,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 25m","",3.1,"369.00",25
4596,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 35m","",3.1,"259.00",24
4597,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 19m","",3.1,"289.00",26
4598,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Travels","Non AC Seater (2+3)","","05h 40m","",1.5,"450.00",0
4599,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Ankita Paribahan","AC Seater (2+3)","","04h 00m","",2.7,"378.00",31
4600,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 40m","",2.5,"320.00",61
4601,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","RAYAN","A/C Seater / Sleeper (2+1)","","05h 20m","",2.3,"500.00",0
4602,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Tara Ma Paribahan","Non AC Seater (2+3)","","05h 00m","",1,"220.00",54
4603,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Kolkata - Digha - 124|14:40","Non AC Seater (2+3)","","04h 25m","",3.2,"145.00",47
4604,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Belgachia - Digha via Esplanade - 51|14:45","Non AC Seater (2+3)","","05h 25m","",3.3,"155.00",47
4605,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Belgachia - Digha via Esplanade - 51|15:45","Non AC Seater (2+3)","","04h 25m","",2.6,"145.00",47
4606,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Khidderpur - Digha - 97|16:00","Non AC Seater (2+3)","","05h 00m","",3.3,"151.00",49
4607,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Joka - Tollygunge - Digha - 99|16:00","Non AC Seater (2+3)","","06h 00m","",3.3,"157.00",49
4608,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Joka - Tollygunge - Digha - 99|16:30","Non AC Seater (2+3)","","05h 30m","",3.3,"151.00",49
4609,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Khidderpur - Digha - 97|16:45","Non AC Seater (2+3)","","04h 15m","",3.7,"145.00",49
4610,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","WBTC (CTC) Joka - Tollygunge - Digha - 99|17:45","Non AC Seater (2+3)","","04h 15m","",3.1,"145.00",49
4611,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)","","05h 00m","",4.6,"349.00",0
4612,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Maa Chandi)","A/C Seater / Sleeper (2+2)","","05h 13m","",4.3,"347.00",0
4613,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Mayuri Express","AC Seater (2+2)","","05h 15m","",4.1,"360.00",0
4614,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Express Line","VE A/C Seater (2+2)","","05h 00m","",4.3,"299.00",0
4615,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Maa Chandi Travels","A/C Seater / Sleeper (2+2)","","05h 13m","",4.1,"400.00",0
4616,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Bhorpet Travels)","AC Seater (2+2)","","04h 40m","",4.3,"347.00",0
4617,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 15m","",3.2,"213.00",0
4618,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 01m","",3.2,"213.00",0
4619,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Mayuri Express","A/C Seater (2+3)","","04h 30m","",3.6,"270.00",61
4620,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Bhorpet)","AC Seater (2+2)","","04h 50m","",3.7,"320.00",0
4621,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 46m","",3.5,"238.00",46
4622,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Maa Gauri)","AC Seater (2+3)","","04h 30m","",3.3,"270.00",21
4623,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Angel)","A/C Seater (2+2)","","05h 12m","",4.2,"299.00",0
4624,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Mayuri)","A/C Seater (2+2)","","04h 45m","",3.8,"347.00",0
4625,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba(Samanta)","AC Seater (2+3)","","04h 25m","",3.6,"333.00",25
4626,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Shinjini)","AC Seater (2+3)","","05h 05m","",2.9,"333.00",0
4627,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 05m","",2.5,"285.00",0
4628,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan(Maa Gauri Gold)","AC Seater (2+3)","","04h 45m","",2.7,"270.00",20
4629,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Sathi)","A/C Seater (2+3)","","04h 20m","",1.7,"270.00",25
4630,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Shinjini)","AC Seater (2+2)","","04h 50m","",3.9,"320.00",0
4631,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Maity)","A/C Seater (2+3)","","04h 55m","",3.1,"299.00",0
4632,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Atithi)","A/C Seater Push Back (2+3)","","05h 01m","",2.8,"299.00",0
4633,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 40m","",2.6,"320.00",0
4634,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Maa Chandi)","A/C Seater Push Back (2+3)","","04h 35m","",2.4,"291.00",20
